"","cntry","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
"22847","IT",4,8,7,4,4,2,3,4,3,4,4,5,8,2,4,3
"22848","IT",6,6,6,6,5,7,7,8,6,5,6,6,7,10,10,10
"22849","IT",7,8,7,4,5,5,6,7,3,5,4,3,5,7,5,3
"22850","IT",6,6,7,6,6,6,5,7,5,7,7,7,7,4,3,3
"22851","IT",2,4,4,2,2,2,2,4,4,2,2,4,6,6,8,8
"22852","IT",4,6,7,4,4,5,6,7,4,4,5,6,6,3,3,3
"22853","IT",5,7,5,5,4,4,6,7,7,4,3,4,6,3,3,3
"22854","IT",2,1,9,0,0,8,3,5,0,1,2,5,3,7,7,6
"22855","IT",4,6,6,2,2,6,4,5,4,2,2,6,6,7,8,7
"22856","IT",0,5,7,5,5,4,4,7,4,4,4,5,4,8,8,8
"22857","IT",3,4,7,5,5,4,4,7,0,2,3,2,5,6,5,5
"22858","IT",2,2,1,0,0,2,1,7,0,0,0,3,3,3,4,3
"22859","IT",7,8,8,7,7,7,8,7,7,7,7,8,8,8,8,5
"22860","IT",5,6,7,4,4,6,6,7,4,5,6,7,6,2,1,1
"22861","IT",4,6,10,3,3,2,2,8,1,4,5,5,2,5,5,5
"22862","IT",3,4,3,2,1,1,1,7,4,6,6,4,5,3,5,5
"22863","IT",6,6,7,4,3,8,9,3,2,4,6,3,5,3,5,5
"22864","IT",3,6,7,2,4,4,3,6,3,3,4,8,4,5,5,5
"22865","IT",0,5,4,0,0,0,0,8,0,0,7,6,4,0,0,0
"22866","IT",3,2,2,0,0,0,4,7,1,0,0,3,2,5,5,5
"22867","IT",4,6,8,4,4,6,6,6,2,1,5,0,8,8,8,7
"22868","IT",0,7,6,4,4,5,3,1,0,0,4,5,4,7,9,5
"22869","IT",8,4,7,6,6,4,6,7,7,8,7,7,6,4,2,5
"22870","IT",5,3,7,4,2,4,5,9,5,6,6,7,7,5,5,5
"22871","IT",4,5,7,1,4,4,4,7,3,5,5,7,5,5,5,5
"22872","IT",3,2,2,2,2,3,2,4,3,4,3,3,3,3,3,4
"22873","IT",0,0,4,2,1,0,0,6,2,3,2,3,3,2,1,0
"22874","IT",2,4,2,3,2,5,3,9,2,5,3,7,8,8,3,5
"22875","IT",5,5,8,5,5,9,8,9,2,5,2,5,0,3,3,0
"22876","IT",0,1,3,0,0,0,0,6,3,1,7,6,5,5,5,3
"22877","IT",5,8,8,7,9,8,6,8,7,8,8,7,7,0,3,2
"22878","IT",8,0,7,6,6,4,6,8,8,9,7,7,6,3,3,3
"22879","IT",6,6,7,4,5,5,6,5,1,5,3,2,2,10,10,6
"22880","IT",8,7,7,5,5,5,4,6,4,7,7,5,7,6,6,4
"22881","IT",5,6,8,4,4,4,4,8,7,7,5,7,8,8,8,7
"22882","IT",7,7,7,7,6,6,6,6,6,7,7,5,5,7,6,7
"22883","IT",3,4,3,3,6,5,5,7,3,3,3,3,3,2,4,4
"22884","IT",8,6,8,7,7,5,6,6,5,9,7,4,7,5,4,4
"22885","IT",5,7,5,5,8,9,8,3,6,8,4,5,5,5,6,4
"22886","IT",5,5,7,2,2,4,3,8,5,4,4,4,3,6,5,5
"22887","IT",2,3,5,1,1,5,5,8,4,5,6,3,3,4,4,3
"22888","IT",8,6,4,2,2,7,6,7,4,0,0,4,4,7,10,10
"22889","IT",2,7,8,2,2,1,2,7,3,5,5,4,3,1,2,2
"22890","IT",7,7,6,7,6,6,6,10,2,0,3,5,3,8,3,8
"22891","IT",4,4,7,3,3,1,1,8,3,5,4,4,5,1,0,2
"22892","IT",2,6,9,1,3,4,3,7,3,2,5,2,3,5,8,6
"22893","IT",2,6,8,2,2,5,4,8,2,4,2,2,3,4,5,5
"22894","IT",3,6,8,2,2,2,5,8,6,7,7,7,5,4,4,3
"22895","IT",3,6,0,0,0,4,3,10,0,7,2,4,4,0,0,3
"22896","IT",6,4,6,4,4,3,3,6,4,6,5,5,3,3,3,3
"22897","IT",7,7,7,5,5,5,6,7,3,6,5,5,5,6,3,3
"22898","IT",2,6,6,5,5,7,5,7,5,1,2,6,6,6,6,7
"22899","IT",3,4,7,0,0,3,4,8,4,4,3,4,2,5,1,4
"22900","IT",6,7,8,0,0,6,10,9,6,2,6,6,7,0,4,5
"22901","IT",2,8,8,6,6,5,5,6,4,5,7,7,5,3,5,1
"22902","IT",7,8,8,2,3,7,7,6,4,4,5,5,4,7,7,7
"22903","IT",7,6,6,5,6,6,6,3,4,3,6,4,3,7,7,6
"22904","IT",6,9,9,4,4,6,6,7,4,5,5,3,5,5,4,5
"22905","IT",6,6,8,5,5,4,4,5,2,3,4,1,1,0,0,2
"22906","IT",3,4,5,3,5,6,3,5,6,4,2,2,5,6,7,5
"22907","IT",6,8,7,2,2,6,3,6,4,6,6,8,7,1,0,0
"22908","IT",5,6,6,2,1,6,6,8,3,3,3,3,3,5,5,5
"22909","IT",5,6,7,5,5,5,5,7,5,6,5,5,5,4,4,4
"22910","IT",5,3,3,0,0,2,4,7,1,0,0,3,3,5,4,5
"22911","IT",4,6,6,3,3,4,2,6,4,3,3,4,4,5,5,5
"22912","IT",8,10,10,7,3,7,7,7,4,5,5,6,6,6,6,3
"22913","IT",5,8,9,6,6,5,5,6,4,5,5,5,6,4,4,4
"22914","IT",0,2,1,1,0,2,3,6,2,1,5,5,2,0,8,1
"22915","IT",5,7,7,5,4,5,7,10,2,5,3,7,8,8,8,5
"22916","IT",4,6,7,4,4,5,5,8,4,5,5,3,3,5,4,6
"22917","IT",3,6,7,5,5,7,6,9,4,3,3,6,6,6,6,6
"22918","IT",6,7,6,5,5,7,0,6,5,4,6,7,6,8,0,6
"22919","IT",6,8,9,5,5,5,4,6,5,7,7,4,4,5,5,3
"22920","IT",5,3,6,2,2,2,2,6,6,4,4,4,5,4,4,4
"22921","IT",5,7,10,5,5,7,7,6,3,2,3,8,5,5,5,5
"22922","IT",6,7,10,7,7,8,8,10,10,10,10,10,10,0,0,0
"22923","IT",6,6,6,6,6,6,5,6,3,2,5,6,7,6,3,7
"22924","IT",6,7,6,5,7,5,6,6,3,4,6,6,4,7,7,8
"22925","IT",6,6,9,6,6,5,5,7,6,4,6,8,7,5,5,5
"22926","IT",3,2,6,3,2,1,1,7,4,3,2,3,3,1,0,0
"22927","IT",7,2,8,5,5,5,6,8,6,8,7,7,6,4,2,4
"22928","IT",6,6,6,6,6,6,4,6,8,6,6,5,5,6,6,6
"22929","IT",5,7,8,0,2,6,6,4,1,5,5,4,8,6,5,5
"22930","IT",5,6,6,5,5,7,7,9,4,5,5,4,6,5,5,5
"22931","IT",3,6,5,7,5,4,6,7,6,7,7,8,5,7,4,4
"22932","IT",7,6,9,8,5,5,6,6,6,6,7,7,6,7,6,6
"22933","IT",5,5,7,5,4,6,7,7,5,5,6,7,8,7,10,5
"22934","IT",3,6,8,3,3,5,4,7,5,5,5,4,3,5,5,6
"22935","IT",2,4,4,0,0,2,2,5,1,2,2,3,1,2,6,2
"22936","IT",2,3,6,0,0,6,2,8,0,1,1,6,6,5,3,2
"22937","IT",8,7,7,7,7,7,7,7,8,8,7,8,7,7,7,7
"22938","IT",0,0,10,0,0,0,0,0,0,0,1,1,3,2,5,2
"22939","IT",4,8,9,0,2,0,5,3,4,3,5,5,6,4,5,3
"22940","IT",0,0,5,0,0,0,6,9,1,6,1,1,1,0,0,0
"22941","IT",7,7,8,8,8,9,9,8,7,7,8,7,8,0,0,0
"22942","IT",8,9,9,9,8,6,9,10,3,0,2,1,1,8,9,8
"22943","IT",5,6,7,5,5,5,5,7,6,5,5,5,6,5,5,4
"22944","IT",5,8,9,4,4,6,7,6,4,6,6,4,4,6,5,4
"22945","IT",3,3,2,2,2,1,1,3,3,4,4,4,6,4,4,3
"22946","IT",6,6,6,5,5,5,3,8,6,6,7,7,6,7,7,6
"22947","IT",5,3,7,3,3,3,6,6,7,7,7,7,7,4,4,5
"22948","IT",0,0,8,0,0,0,0,10,5,3,6,8,0,5,6,5
"22949","IT",0,7,7,0,0,5,6,6,2,2,4,3,5,2,3,0
"22950","IT",6,6,7,6,6,6,6,8,5,6,6,5,7,3,3,5
"22951","IT",8,8,9,4,4,5,5,9,4,8,7,6,7,6,9,7
"22952","IT",0,1,3,0,0,3,3,9,2,1,0,3,4,9,8,9
"22953","IT",0,4,5,0,0,3,4,0,0,0,0,0,0,4,4,4
"22954","IT",5,8,7,3,3,5,5,8,4,5,5,3,5,5,6,5
"22955","IT",7,7,8,6,6,6,7,10,7,8,8,8,6,2,2,1
"22956","IT",2,2,1,0,3,2,3,8,7,8,9,10,8,10,10,10
"22957","IT",6,3,8,4,4,8,6,7,7,6,7,7,7,3,4,4
"22958","IT",1,1,1,1,1,1,1,7,2,1,1,1,2,5,5,5
"22959","IT",3,8,7,3,4,7,7,8,4,6,6,7,7,3,3,3
"22960","IT",4,3,5,3,2,1,1,2,2,2,3,1,2,4,6,5
"22961","IT",2,3,7,1,1,3,5,8,3,3,3,4,1,6,7,0
"22962","IT",5,5,8,2,1,5,6,8,3,2,4,6,2,7,8,6
"22963","IT",6,9,8,6,6,8,8,8,6,6,7,7,6,4,4,4
"22964","IT",6,3,5,0,0,1,0,8,6,7,8,6,4,5,6,4
"22965","IT",5,5,5,5,5,5,4,6,5,4,4,5,6,5,5,5
"22966","IT",1,3,4,0,1,1,5,8,3,1,4,5,3,5,5,3
"22967","IT",7,8,7,5,6,4,7,7,4,5,6,3,4,8,3,3
"22968","IT",5,8,8,6,6,3,7,5,4,3,5,7,7,6,8,8
"22969","IT",3,4,5,1,1,4,4,7,4,3,3,4,5,6,6,5
"22970","IT",5,7,8,1,1,5,5,9,5,5,4,4,5,5,5,5
"22971","IT",4,5,5,5,3,3,4,8,5,2,4,1,0,8,10,5
"22972","IT",0,4,5,0,0,0,0,8,4,4,6,9,1,5,5,5
"22973","IT",2,2,1,1,1,0,1,7,3,2,5,5,5,5,10,5
"22974","IT",4,5,8,3,5,4,4,7,3,4,5,7,4,5,5,5
"22975","IT",5,7,8,5,5,7,6,8,5,6,6,6,4,7,7,9
"22976","IT",7,7,7,5,7,7,7,8,6,8,6,6,5,7,1,2
"22977","IT",0,1,2,0,0,1,1,8,0,0,0,1,2,5,5,5
"22978","IT",6,7,7,6,6,6,6,10,3,2,4,5,3,9,10,10
"22979","IT",6,6,6,0,0,6,6,8,6,6,6,6,6,0,0,0
"22980","IT",6,8,9,5,5,6,7,10,4,5,4,6,7,8,8,6
"22981","IT",0,1,5,2,0,0,0,7,0,4,4,2,2,2,3,5
"22982","IT",0,8,9,0,0,0,0,1,4,0,1,7,8,0,0,3
"22983","IT",8,7,9,6,6,6,7,10,8,8,7,7,8,8,8,8
"22984","IT",2,2,7,2,2,2,2,7,5,2,1,7,6,3,2,1
"22985","IT",4,3,2,0,0,4,6,8,1,1,1,2,1,2,8,2
"22986","IT",0,4,5,0,0,0,0,8,2,4,4,2,2,0,0,0
"22987","IT",5,7,7,5,5,6,7,6,3,4,5,5,5,3,3,3
"22988","IT",4,8,8,4,6,5,4,7,4,0,5,3,2,5,5,6
"22989","IT",3,2,6,2,1,2,1,7,3,5,5,6,5,7,5,5
"22990","IT",8,3,7,5,5,4,6,8,7,8,7,6,5,4,4,4
"22991","IT",5,6,7,3,4,6,6,6,5,6,6,6,4,5,5,5
"22992","IT",3,5,2,1,4,6,6,7,3,0,4,7,5,7,8,7
"22993","IT",7,5,7,4,5,5,7,6,5,6,7,7,7,5,5,5
"22994","IT",2,6,9,3,3,4,5,3,2,3,4,5,5,4,4,4
"22995","IT",6,7,6,5,4,6,6,7,3,7,6,6,6,7,3,3
"22996","IT",6,6,6,6,4,5,6,4,5,5,6,6,6,5,5,2
"22997","IT",5,8,8,4,4,6,6,8,5,4,4,3,3,9,8,8
"22998","IT",1,4,3,0,0,2,2,7,3,3,3,6,1,2,4,4
"22999","IT",6,7,8,5,5,7,6,7,5,6,6,6,6,5,4,4
"23000","IT",3,4,4,4,3,4,5,7,8,7,7,8,6,7,6,6
"23001","IT",6,7,6,6,6,7,7,7,8,8,9,9,6,8,8,9
"23002","IT",5,5,1,0,0,4,4,10,0,0,0,1,0,0,7,0
"23003","IT",0,0,2,0,0,0,0,8,4,2,0,5,7,5,5,5
"23004","IT",10,7,7,4,4,10,10,8,4,4,7,6,4,10,10,6
"23005","IT",6,7,6,6,6,6,8,6,6,6,6,7,4,5,4,4
"23006","IT",5,7,7,4,4,6,7,8,5,5,6,5,4,8,8,6
"23007","IT",3,4,6,4,4,3,3,6,4,4,5,6,2,3,2,4
"23008","IT",5,9,9,1,0,8,7,6,0,2,7,7,5,3,6,6
"23009","IT",6,5,7,5,5,6,7,8,3,4,5,4,8,5,5,5
"23010","IT",7,7,8,7,7,8,7,8,7,8,8,7,8,4,6,5
"23011","IT",4,5,7,4,3,6,6,6,3,5,7,7,4,6,5,5
"23012","IT",4,6,6,5,5,6,5,6,3,5,7,4,3,7,6,6
"23013","IT",4,4,5,3,3,4,4,8,3,2,3,4,3,6,6,4
"23014","IT",4,6,7,4,5,5,5,5,6,5,5,5,5,7,8,5
"23015","IT",6,6,6,2,2,5,5,7,3,3,4,3,2,4,4,4
"23016","IT",4,6,6,6,5,6,6,7,7,7,7,5,7,5,5,5
"23017","IT",5,7,7,4,5,5,5,6,5,5,6,6,7,9,10,9
"23018","IT",3,6,6,6,6,7,5,6,4,3,5,6,5,6,6,6
"23019","IT",8,6,7,3,0,7,5,6,2,3,5,2,6,10,7,5
"23020","IT",3,5,5,3,3,5,6,7,7,6,9,7,10,5,5,5
"23021","IT",6,9,8,0,0,6,5,8,3,0,6,4,2,10,10,10
"23022","IT",0,0,0,0,0,0,0,10,0,0,0,5,6,5,0,0
"23023","IT",5,5,6,4,5,6,6,8,4,6,5,5,7,7,3,5
"23024","IT",3,6,7,5,5,6,5,8,3,3,3,6,5,6,6,6
"23025","IT",5,5,5,5,5,5,5,5,6,5,7,7,7,5,5,5
"23026","IT",10,7,6,7,4,8,5,7,5,3,7,5,6,3,0,5
"23027","IT",2,5,6,1,1,4,5,7,2,6,5,5,5,2,8,5
"23028","IT",6,7,8,4,5,4,5,8,4,3,4,5,6,5,6,5
"23029","IT",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"23030","IT",3,6,7,2,2,1,1,5,2,2,1,3,4,4,3,4
"23031","IT",2,5,8,0,0,5,4,8,2,2,5,6,4,6,6,5
"23032","IT",7,8,9,6,7,7,7,10,8,8,8,8,9,8,9,9
"23033","IT",6,5,5,5,5,5,5,6,5,7,5,5,7,3,4,4
"23034","IT",7,9,9,6,6,7,5,9,8,2,9,8,6,7,8,7
"23035","IT",4,5,2,0,0,3,3,7,0,1,1,3,0,6,10,7
"23036","IT",0,4,5,0,0,4,6,9,2,0,3,5,7,3,0,2
"23037","IT",7,3,6,4,5,4,3,8,7,6,7,3,7,7,7,5
"23038","IT",5,5,5,4,3,5,5,7,4,3,5,4,4,2,6,2
"23039","IT",5,5,10,2,2,5,5,8,2,3,4,7,5,6,5,4
"23040","IT",6,6,10,5,4,6,10,10,3,6,6,1,6,5,6,4
"23041","IT",6,7,8,4,4,3,5,6,3,5,7,3,5,5,0,2
"23042","IT",6,7,8,6,6,7,6,7,5,6,6,5,6,4,4,4
"23043","IT",6,6,6,1,1,4,5,5,5,5,4,4,5,4,4,3
"23044","IT",5,8,8,0,0,6,5,7,6,5,7,6,6,8,8,7
"23045","IT",4,6,6,2,2,7,6,7,8,4,6,6,6,7,8,8
"23046","IT",5,7,7,5,5,7,7,8,2,3,3,0,6,7,6,6
"23047","IT",1,7,8,1,1,3,7,7,3,4,6,5,5,6,8,8
"23048","IT",7,8,8,6,6,7,8,8,7,6,7,6,7,4,8,6
"23049","IT",5,6,8,4,5,7,5,9,6,8,10,9,5,4,5,5
"23050","IT",5,5,6,5,5,5,6,7,5,3,5,6,3,9,8,5
"23051","IT",6,6,6,6,6,6,5,7,5,3,4,6,7,5,4,5
"23052","IT",9,10,9,5,5,7,7,7,3,2,3,3,2,9,9,7
"23053","IT",6,8,8,6,6,7,8,7,5,5,6,7,6,6,5,5
"23054","IT",2,5,5,2,2,2,1,6,5,2,7,7,5,4,4,5
"23055","IT",8,6,8,6,3,8,9,9,2,4,7,6,8,4,6,0
"23056","IT",6,7,8,6,6,5,5,7,6,7,7,6,7,7,6,6
"23057","IT",7,8,9,5,6,9,8,10,8,7,8,8,8,8,8,8
"23058","IT",6,7,8,6,6,8,10,7,6,6,6,6,8,9,8,7
"23059","IT",3,6,6,5,5,7,6,7,4,4,4,6,5,6,6,6
"23060","IT",2,6,6,6,3,4,7,3,3,3,3,5,5,7,7,7
"23061","IT",6,7,7,6,6,7,8,8,8,8,8,8,8,7,5,5
"23062","IT",8,7,6,8,8,6,6,10,6,8,7,7,4,10,10,10
"23063","IT",2,5,6,2,2,3,3,5,2,2,2,3,4,3,2,4
"23064","IT",5,7,7,4,4,6,3,8,4,5,4,6,4,4,5,4
"23065","IT",6,7,7,6,6,7,6,7,7,7,7,6,7,6,6,4
"23066","IT",0,0,10,0,0,7,6,8,2,4,4,2,5,3,6,1
"23067","IT",7,7,10,6,5,5,5,8,6,7,8,6,7,6,5,5
"23068","IT",6,6,8,4,4,7,7,3,3,3,5,6,6,7,7,6
"23069","IT",3,4,3,5,4,5,5,5,6,6,6,6,5,2,2,2
"23070","IT",5,5,8,5,5,6,3,9,5,4,7,7,7,6,6,4
"23071","IT",1,0,5,0,0,0,2,6,3,2,3,4,3,3,1,3
"23072","IT",6,6,6,7,6,6,6,7,5,5,5,4,6,3,2,2
"23073","IT",4,7,9,3,3,6,7,8,4,3,6,4,3,5,5,5
"23074","IT",8,6,6,6,6,5,6,3,5,4,5,5,2,5,5,5
"23075","IT",6,5,7,4,4,5,6,8,4,3,4,6,6,6,6,6
"23076","IT",7,8,10,7,7,6,6,10,5,8,8,7,6,3,3,2
"23077","IT",7,9,7,4,4,8,8,7,7,7,7,8,8,4,5,3
"23078","IT",4,5,6,2,2,1,1,6,6,6,4,5,2,3,1,3
"23079","IT",5,5,6,3,3,6,6,7,4,4,5,4,4,6,4,4
"23080","IT",6,4,7,6,6,6,6,8,5,5,6,6,6,6,6,5
"23081","IT",3,3,4,4,6,6,6,6,6,6,6,5,6,6,6,5
"23082","IT",3,6,7,6,6,6,5,8,4,3,4,6,6,6,6,6
"23083","IT",3,8,8,2,2,2,4,7,2,2,7,4,4,0,0,0
"23084","IT",2,4,5,1,0,5,6,6,5,5,6,4,3,5,5,6
"23085","IT",7,7,8,6,6,6,4,6,6,6,7,5,5,6,1,6
"23086","IT",5,3,7,5,7,1,1,8,7,8,4,1,4,4,4,2
"23087","IT",4,3,7,4,4,5,7,7,5,6,7,6,9,6,6,7
"23088","IT",3,7,7,2,2,7,7,6,2,3,4,5,6,6,6,6
"23089","IT",1,1,2,5,2,2,2,6,5,6,6,5,1,2,2,3
"23090","IT",6,7,7,5,5,4,4,6,2,6,7,5,3,6,0,1
"23091","IT",6,8,7,6,7,7,8,8,6,6,7,8,5,0,0,4
"23092","IT",4,5,6,2,2,5,5,8,6,5,6,6,7,5,7,4
"23093","IT",6,8,7,5,5,5,5,5,4,4,6,4,3,8,5,5
"23094","IT",1,5,4,0,0,2,2,7,2,1,3,0,1,8,7,7
"23095","IT",4,2,6,2,2,2,2,9,6,3,4,6,5,7,7,7
"23096","IT",6,6,7,5,6,5,4,8,5,3,5,5,3,7,7,6
"23097","IT",5,7,10,2,0,4,3,7,3,2,3,5,7,0,0,0
"23098","IT",5,5,5,3,2,5,4,10,4,4,5,0,2,8,7,6
"23099","IT",8,4,8,6,6,5,6,6,7,7,7,7,6,5,5,5
"23100","IT",5,7,7,3,3,6,7,8,7,7,6,6,6,0,2,0
"23101","IT",7,8,8,3,2,7,6,7,5,3,4,8,5,7,8,6
"23102","IT",0,3,3,0,0,2,5,8,1,1,1,5,3,5,5,5
"23103","IT",0,6,6,0,0,5,5,5,3,3,0,7,6,6,3,5
"23104","IT",6,6,7,5,5,7,6,7,5,6,5,5,3,6,6,6
"23105","IT",5,0,5,2,5,0,5,9,2,8,5,0,7,0,0,0
"23106","IT",1,7,7,2,0,6,5,1,1,1,1,4,2,4,4,4
"23107","IT",5,8,8,4,4,1,3,5,4,5,6,3,4,4,4,4
"23108","IT",8,7,9,7,7,7,6,8,2,3,3,7,4,7,7,6
"23109","IT",2,4,6,2,2,3,3,7,6,7,6,7,6,7,5,5
"23110","IT",6,7,6,5,5,8,5,5,6,4,7,7,6,7,7,6
"23111","IT",3,5,7,4,4,1,0,5,5,6,5,3,4,8,8,8
"23112","IT",6,5,7,5,5,6,5,8,6,6,5,5,5,5,4,4
"23113","IT",8,6,8,5,5,6,6,4,6,7,7,6,6,4,4,5
"23114","IT",4,7,7,5,6,6,6,7,4,5,7,4,3,5,4,4
"23115","IT",3,7,9,1,0,2,1,7,3,6,6,2,1,4,4,3
"23116","IT",5,6,6,5,5,4,7,5,5,4,6,5,4,5,8,9
"23117","IT",7,6,8,7,5,6,5,8,5,6,6,7,6,5,8,8
"23118","IT",6,7,7,5,5,5,5,7,6,6,6,6,6,5,5,6
"23119","IT",3,6,7,6,6,7,5,7,4,2,4,6,6,7,7,7
"23120","IT",1,0,4,1,1,3,0,0,0,0,0,3,5,8,8,8
"23121","IT",5,7,6,7,4,4,4,6,6,5,6,5,7,5,6,5
"23122","IT",7,7,6,6,7,5,6,7,7,6,6,6,7,8,7,6
"23123","IT",5,6,7,4,3,5,5,7,4,5,5,2,1,4,3,6
"23124","IT",2,7,5,2,2,4,7,8,2,5,7,7,7,6,7,6
"23125","IT",4,1,6,2,3,7,6,6,6,6,6,2,6,5,6,5
"23126","IT",6,6,6,5,4,6,5,7,6,6,6,6,6,6,6,6
"23127","IT",0,5,6,0,0,3,3,8,8,8,8,7,7,2,3,3
"23128","IT",7,6,10,6,7,6,5,8,7,7,8,7,8,4,5,5
"23129","IT",5,7,8,5,5,6,9,9,5,5,6,6,7,4,4,2
"23130","IT",6,6,5,5,6,5,6,5,4,4,4,3,2,7,7,6
"23131","IT",9,10,6,6,4,3,3,8,2,3,7,4,5,7,8,8
"23132","IT",4,4,6,4,4,4,5,7,5,5,5,6,5,5,3,5
"23133","IT",2,3,6,2,2,4,6,5,2,2,2,1,4,6,5,5
"23134","IT",3,8,8,7,6,8,8,8,3,3,4,4,3,9,9,9
"23135","IT",3,10,10,3,3,2,6,5,5,5,8,7,4,5,5,5
"23136","IT",5,5,6,3,3,6,6,6,4,6,7,6,3,4,2,3
"23137","IT",6,6,6,6,6,7,7,7,5,5,5,6,7,9,10,10
"23138","IT",10,10,10,7,7,7,7,10,10,10,10,10,9,9,9,10
"23139","IT",5,7,7,4,6,6,6,7,5,5,7,5,4,7,6,5
"23140","IT",6,8,7,5,4,6,7,8,6,3,3,5,6,7,5,6
"23141","IT",4,4,5,4,3,3,3,5,4,4,3,5,6,5,5,5
"23142","IT",3,6,6,2,2,3,2,8,2,5,5,3,1,2,2,3
"23143","IT",4,8,9,3,3,5,8,8,4,4,6,8,8,5,7,4
"23144","IT",8,3,7,5,5,4,6,6,7,7,7,7,6,3,3,4
"23145","IT",10,10,2,0,0,9,10,10,2,2,0,0,0,6,10,0
"23146","IT",7,4,8,5,3,9,5,5,3,6,8,4,7,10,8,6
"23147","IT",4,3,6,3,2,4,3,8,3,4,4,0,0,5,3,4
"23148","IT",3,3,4,2,1,5,5,6,3,1,5,7,4,0,6,2
"23149","IT",5,6,7,5,5,7,7,7,0,0,1,2,1,5,5,4
"23150","IT",2,2,7,2,3,3,0,6,5,4,4,3,4,3,5,4
"23151","IT",0,1,2,3,1,1,2,7,1,1,1,1,1,2,1,2
"23152","IT",5,6,9,4,2,6,7,7,5,4,3,7,4,8,2,6
"23153","IT",4,8,9,4,5,5,5,9,4,3,5,6,6,7,8,7
"23154","IT",4,4,4,4,4,4,4,6,4,6,6,6,6,8,8,8
"23155","IT",4,6,6,4,3,3,2,4,4,3,3,4,5,4,5,5
"23156","IT",4,0,7,5,3,6,8,4,2,6,3,4,6,3,4,5
"23157","IT",6,7,8,6,6,6,6,7,6,6,6,6,6,6,6,7
"23158","IT",3,6,7,4,4,7,6,8,5,5,5,6,6,6,6,6
"23159","IT",5,8,10,1,1,6,6,7,5,5,5,6,6,5,5,5
"23160","IT",3,3,3,3,3,3,3,8,0,0,0,6,6,6,3,3
"23161","IT",5,8,7,5,5,6,4,9,5,4,6,4,4,7,7,6
"23162","IT",2,4,4,2,2,1,2,6,3,2,4,3,3,2,4,2
"23163","IT",4,6,5,2,3,2,2,7,3,6,5,4,3,2,3,2
"23164","IT",5,5,6,4,3,6,7,8,3,2,4,6,6,6,6,6
"23165","IT",0,3,8,0,0,0,0,3,0,2,0,4,5,2,1,3
"23166","IT",6,8,6,4,4,2,4,8,4,4,4,6,4,8,8,7
"23167","IT",7,6,8,9,4,6,3,2,4,2,4,3,5,6,3,8
"23168","IT",4,5,6,6,4,6,6,7,6,6,6,6,8,4,5,3
"23169","IT",5,5,6,5,5,6,6,7,7,7,7,7,7,5,5,5
"23170","IT",7,6,7,6,6,6,6,7,5,5,5,6,5,6,6,6
"23171","IT",5,7,6,3,4,7,7,9,4,3,5,6,7,6,5,5
"23172","IT",1,5,8,1,1,1,1,2,1,2,1,1,1,5,0,0
"23173","IT",5,5,5,5,3,6,8,7,8,8,7,9,9,5,4,5
"23174","IT",3,8,8,1,2,0,6,3,4,2,3,7,8,0,2,4
"23175","IT",5,8,8,5,5,7,8,6,4,5,5,5,6,3,3,3
"23176","IT",2,5,8,4,6,3,1,9,9,4,5,5,2,7,5,5
"23177","IT",7,7,9,6,6,4,5,8,3,3,2,4,6,8,7,3
"23178","IT",5,7,7,5,4,6,7,6,2,3,5,5,5,3,3,2
"23179","IT",5,7,7,1,1,4,6,7,3,3,3,2,5,4,4,3
"23180","IT",4,3,10,6,2,5,3,6,0,5,3,0,7,0,0,0
"23181","IT",5,5,5,3,5,5,5,6,4,4,5,6,4,6,5,4
"23182","IT",3,5,8,6,8,8,8,8,5,6,4,6,5,3,5,3
"23183","IT",7,7,9,7,7,7,8,8,7,7,9,7,6,6,3,5
"23184","IT",4,6,7,4,4,6,7,7,4,4,5,4,3,2,3,3
"23185","IT",6,4,10,2,0,5,3,7,6,0,6,3,6,0,5,10
"23186","IT",2,6,7,1,1,3,1,8,4,3,4,5,2,7,6,5
"23187","IT",1,8,7,0,0,0,8,6,7,7,7,8,7,1,3,3
"23188","IT",5,4,7,6,8,5,6,5,4,6,4,7,6,7,7,6
"23189","IT",6,6,6,6,1,6,7,4,5,5,5,4,5,5,5,5
"23190","IT",4,6,7,2,4,5,6,3,4,5,5,8,9,7,8,9
"23191","IT",4,7,9,4,6,8,9,9,6,5,6,3,6,7,6,3
"23192","IT",0,3,0,0,0,2,3,7,0,0,3,4,0,10,10,10
"23193","IT",4,8,8,4,4,5,5,8,4,3,3,5,3,9,9,8
"23194","IT",5,8,8,5,5,6,8,5,3,3,5,7,6,3,3,0
"23195","IT",8,8,9,7,7,8,8,1,3,2,1,2,2,9,9,8
"23196","IT",0,0,5,0,0,0,0,0,6,0,3,0,2,10,10,7
"23197","IT",4,4,2,10,5,5,6,8,0,2,7,5,6,7,8,8
"23198","IT",0,5,6,0,2,0,7,8,7,8,10,9,8,3,1,4
"23199","IT",5,6,8,2,2,5,7,8,5,5,4,4,5,6,5,5
"23200","IT",5,6,4,3,5,6,6,6,4,5,4,4,5,4,5,6
"23201","IT",5,9,8,2,3,0,6,4,3,4,3,8,9,0,0,1
"23202","IT",7,8,9,4,2,2,6,6,5,5,7,8,3,0,0,1
"23203","IT",3,5,7,0,0,0,0,10,2,0,0,2,6,0,0,0
